ID,Price,Bedroom amount,Bathroom amount,Area,Floor amount,Air conditioner,BBQ,Receptionists,GYM,Garden,Library,Park,Playground,Guard,Pool,Tennis court,Wifi,Location,Type,Near transport,Furnished
ae024dd0-c6c8-442a-9a2f-bb5e9594807c,105000000000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,ho-chi-minh,warehouses,0,unfurnished
