ID,Price,Bedroom amount,Bathroom amount,Area,Floor amount,Air conditioner,BBQ,Receptionists,GYM,Garden,Library,Park,Playground,Guard,Pool,Tennis court,Wifi,Location,Type,Near transport,Furnished
b32b698f-3c83-4b84-a750-5c4cb2d609cb,135000000,5,5,75.0,5,0,0,0,0,0,0,0,0,0,0,0,0,ha-noi,houses,0,fully
953aaa93-cbdc-4d7e-b467-ffecdecaf5bd,135000000,4,5,0,12,0,0,0,0,0,0,0,0,0,0,0,0,ha-noi,houses,0,fully
nha V5B01-TROIS QUATRE,5000000000,2,2,108.0,2,0,0,0,0,0,0,0,0,0,0,0,0,ha-noi,houses,0,partly
12415246,3300000000,3,2,200.0,2,0,1,1,1,1,1,0,1,1,0,0,0,ha-noi,houses,0,unfurnished
fe6a2fd4-e563-44d1-80f0-aa08aa28add9,7000000000,4,4,140.0,0,0,0,0,1,0,1,0,1,0,0,0,1,hai-phong,houses,0,fully
3b51c6c5-4f77-4d4c-97b2-b7ad5fa7683f,24000000000,1,1,200.0,1,0,1,1,1,1,1,0,1,1,1,1,1,ho-chi-minh,houses,0,fully
288349f6-0b27-4fb1-b9cd-6d9b250e72bd,17000000000,13,13,82.0,8,0,1,1,1,1,1,0,1,1,1,1,1,ho-chi-minh,houses,0,fully
319cdf13-80ff-4ae8-9a6a-edf3639c796d,25000000000,6,6,97.0,4,0,1,1,1,1,1,0,1,1,1,1,1,ho-chi-minh,houses,0,fully
18697aa2-4915-4e03-9b94-44d2fffbb462,18500000000,1,1,144.0,1,0,1,1,1,1,1,0,1,1,1,1,1,ho-chi-minh,houses,0,fully
1361c7c8-8af5-4ec4-8454-bb47338b1d85,20000000000,4,6,83.0,7,0,1,1,1,1,1,0,1,1,1,1,1,ho-chi-minh,houses,0,fully
e01fbcfa-b336-411b-a729-b94e5d4707e5,40000000000,4,4,113.0,4,0,1,1,1,1,1,0,1,1,1,1,1,ho-chi-minh,houses,0,fully
55f33eb5-692a-485d-83fd-3b662aca8ce1,45000000000,3,3,127.0,3,0,1,1,1,1,1,0,1,1,1,1,1,ho-chi-minh,houses,0,fully
dbde4bf9-0834-4ed6-81c8-302a9da70e8a,24500000000,2,2,128.0,2,0,1,1,1,1,1,0,1,1,1,1,1,ho-chi-minh,houses,0,fully
80792bd7-094e-432e-8fe1-a6ccaf4ee14d,11800000000,5,5,230.0,3,0,0,0,0,0,0,0,0,0,0,0,0,ho-chi-minh,houses,0,fully
482cbb44-935d-4032-9621-4ed7db38cd15,5500000000,2,3,21.0,3,0,1,1,1,1,1,0,1,1,1,1,1,ho-chi-minh,houses,0,fully
de33b541-90c6-4abc-b5fe-4f5e34d4f92b,55000000000,1,1,192.0,1,0,1,1,1,1,1,0,1,1,1,1,1,ho-chi-minh,houses,0,fully
673a3839-7dd5-4468-9f48-96de5dc0e624,23000000000,0,0,275.0,0,0,0,0,0,0,0,0,0,0,0,0,0,ho-chi-minh,houses,0,fully
78a6f681-57b6-4232-a852-ad81f5f301d3,7500000000,3,3,115.0,2,0,0,0,0,0,0,0,0,0,0,0,0,ho-chi-minh,houses,0,fully
efa676e9-9b8a-4abb-8ed8-e89c2c45644a,17500000000,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ho-chi-minh,houses,0,fully
34d1db04-ec28-4a78-a775-d67656cd6c24,14500000000,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,ho-chi-minh,houses,0,fully
43344f55-37a2-4b80-8eaf-27dd34c2144d,12600000000,4,4,145.0,2,0,0,0,0,0,0,0,0,0,0,0,0,ho-chi-minh,houses,0,fully
