ID,Price,Bedroom amount,Bathroom amount,Area,Floor amount,Air conditioner,BBQ,Receptionists,GYM,Garden,Library,Park,Playground,Guard,Pool,Tennis court,Wifi,Location,Type,Near transport,Furnished
43f4fe7d-3ba5-4f8b-b763-f6907493a75d,63000000000,0,0,1000.0,5,0,0,0,0,0,0,0,0,0,0,0,0,ho-chi-minh,retail-spaces,0,partly
c6419f06-970e-4d83-b936-7efb92933fb6,75000000000,0,0,1090.0,9,0,0,0,0,0,0,0,0,0,0,0,0,ho-chi-minh,retail-spaces,0,partly
443f8f46-7b99-492a-a4fd-7888f02ab646,480000000000,0,0,4000.0,9,0,0,0,0,0,0,0,0,0,0,0,0,ho-chi-minh,retail-spaces,0,partly
2e9e627c-1767-44d5-9013-0f7a5982facd,2170000000,0,0,4189.0,12,0,0,0,0,0,0,0,0,0,0,0,0,ho-chi-minh,retail-spaces,0,partly
1ba105c9-2cba-4a8d-b8dd-081ae5b36231,200000000000,0,0,4880.0,7,0,0,0,0,0,0,0,0,0,0,0,0,ho-chi-minh,retail-spaces,0,partly
192e5a93-388f-4d4b-ac3b-bb6abd59eec5,65000000000,0,0,529.0,6,0,0,0,0,0,0,0,0,0,0,0,0,ho-chi-minh,retail-spaces,0,partly
3a5b3399-ed92-4e3c-acd9-a3d436b874f1,30000000000,0,0,0,4,1,1,0,1,1,1,1,1,1,1,1,1,ho-chi-minh,retail-spaces,0,partly
4dfc6157-33ee-43da-a61a-8242dcd4e1ac,85000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ho-chi-minh,retail-spaces,0,partly
2da90f7d-7623-4932-ba82-1116d649f527,780000000000,0,0,0,12,0,0,0,0,0,0,1,0,0,0,0,0,ho-chi-minh,retail-spaces,0,partly
da7b6211-3eab-4c91-80eb-e6e6151b6f09,265000000000,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,ho-chi-minh,retail-spaces,0,partly
c65cf4ae-4635-4746-b62b-4db69cf839e1,265000000000,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,ho-chi-minh,retail-spaces,0,partly
675cdc78-791e-4d96-a1a8-c0b947aea401,170000000000,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,ho-chi-minh,retail-spaces,0,partly
cfcbb767-e096-408f-8ec4-914e3251b08e,85000000000,0,0,0,5,1,0,1,0,1,0,1,0,0,0,0,1,ho-chi-minh,retail-spaces,0,partly
97b10c3c-7a9e-4387-bf6a-f3e63f76cc60,61000000000,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,ho-chi-minh,retail-spaces,0,partly
75ac059d-6658-46db-a729-6d84f97dbb47,145000000000,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,ho-chi-minh,retail-spaces,0,partly
ce7c87f5-2731-4fa0-9140-c8d63333aaa9,198000000000,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,ho-chi-minh,retail-spaces,0,partly
ca66c086-275d-4876-8263-6b0330f12e23,35000000000,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,ho-chi-minh,retail-spaces,0,partly
f5975e46-6699-47f9-86ec-7532aa4ce347,630000000000,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,ho-chi-minh,retail-spaces,0,partly
4df7b114-ad45-4f3f-b289-d0dd12cc0df4,110000000000,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,ho-chi-minh,retail-spaces,0,partly
300c4da8-2a25-40fd-a8bd-d480e6da645c,155000000000,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,ho-chi-minh,retail-spaces,0,partly
ec22b0c0-58d5-4024-8cc7-1f40cac1dab1,25000000000,0,0,150.0,0,1,1,1,1,1,1,1,1,1,1,1,1,ho-chi-minh,retail-spaces,0,unfurnished
1ad11a55-b158-46c7-9a86-5c1133d68e43,29000000000,0,0,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,ho-chi-minh,retail-spaces,0,unfurnished
Shop Ori-2704,12000000000,2,2,60.0,1,1,1,1,1,1,1,1,1,1,1,1,1,ho-chi-minh,retail-spaces,0,unfurnished
ShopOri-50-2204,9200000000,2,1,50.6,1,1,1,1,1,1,1,1,1,1,1,1,1,ho-chi-minh,retail-spaces,0,unfurnished
Shop Urban18-2704,18000000000,3,2,120.0,1,0,1,1,1,1,0,1,1,1,1,1,0,ho-chi-minh,retail-spaces,0,unfurnished
 8932211,54951000000,4,6,377.15,0,1,1,1,1,1,1,1,1,1,1,1,1,ho-chi-minh,retail-spaces,0,unfurnished
5166fa29-79bf-4e2b-8941-b8ba013eccd8,28000000000,3,3,140.0,0,0,0,0,0,0,0,0,0,0,0,0,0,ho-chi-minh,retail-spaces,0,unfurnished
9eca7d52-d6d6-47bb-a234-447a91eb305f,26000000000,3,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,ho-chi-minh,retail-spaces,0,unfurnished
da3cbdd3-c6ef-4c85-b2ca-46dccf86ea39,35000000000,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ho-chi-minh,retail-spaces,0,unfurnished
46666649-4ddc-4013-b48a-aee995ccfb2b,13979000000,0,0,76.0,0,1,1,1,1,1,1,1,1,1,1,1,1,ho-chi-minh,retail-spaces,0,unfurnished
shop Ori 2609,17230000000,0,0,100.7,0,1,1,1,1,1,1,1,1,1,1,1,1,ho-chi-minh,retail-spaces,0,unfurnished
SKL Office,285120000000,0,0,1650.0,0,1,1,1,1,1,1,1,1,1,1,1,1,ho-chi-minh,retail-spaces,0,unfurnished
Grade A office space for sales in new CBD of HCMC,283000000000,0,0,1650.0,0,1,1,0,1,1,1,1,1,1,1,1,1,ho-chi-minh,retail-spaces,0,unfurnished
5e51ab04-5d4f-4589-b00a-05db477a598a,24698000000,0,0,191.21,0,1,1,1,1,1,1,1,1,1,1,1,1,ho-chi-minh,retail-spaces,0,unfurnished
1d0a0ddc-d9b4-41d8-9c3c-ae120e3f7bdc,14387000000,0,0,73.0,0,1,1,1,1,1,1,1,1,1,1,1,1,ho-chi-minh,retail-spaces,0,unfurnished
d9550ca3-a47a-4dc4-84dd-6363ff468e03,200000000000,0,0,400.0,4,1,1,0,1,1,1,1,1,1,1,1,1,ho-chi-minh,retail-spaces,0,unfurnished
c5a2e16e-0ccc-422a-b9cb-8325c4a04ff0,70000000000,4,0,0,4,0,1,0,0,0,0,0,1,0,1,0,0,ho-chi-minh,retail-spaces,0,unfurnished
e86a353b-205a-4b77-af6e-8815eeacd063,32000000000,0,0,996.0,5,0,0,0,0,0,0,0,0,0,0,0,0,ho-chi-minh,retail-spaces,0,unfurnished
2b0ed287-1d18-4fcc-b7a1-85d1c8056b45,26000000000,0,0,170.0,23,1,1,0,0,1,1,1,1,1,1,0,1,ho-chi-minh,retail-spaces,0,unfurnished
588407fd-3b2f-4ba3-955a-38fdd7951515,15000000000,0,0,100.0,1,1,1,1,1,1,1,1,1,1,1,1,1,ho-chi-minh,retail-spaces,0,unfurnished
"Shophouse in Thu Thiem, Dist. 2 - new financial ce",48400000000,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,ho-chi-minh,retail-spaces,0,unfurnished
5a119d1f-0d94-4d49-a9cf-da8009a1df46,145000000000,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,ho-chi-minh,retail-spaces,0,unfurnished
19b489e4-6ee1-4cbd-8c24-c71b00ebc0c9,27500000000,0,0,0,3,1,0,1,1,1,1,1,1,1,1,1,1,ho-chi-minh,retail-spaces,0,unfurnished
63df03c9-2db7-4c60-94d6-26c00d34021f,77000000000,0,0,0,4,1,1,1,1,1,1,1,1,1,1,0,0,ho-chi-minh,retail-spaces,0,unfurnished
8cf86e69-f465-41b4-bb4d-a266a3ddd81f,76890000000,0,0,500.0,3,1,1,1,1,1,1,1,1,1,1,1,1,ho-chi-minh,retail-spaces,0,unfurnished
caf1d27a-878c-4906-b752-68d31bae19de,21600000000,0,0,300.0,0,1,1,1,1,1,1,1,1,1,1,1,1,ho-chi-minh,retail-spaces,0,unfurnished
93872198-0daa-4558-9b56-d563c6c4e340,30000000000,0,0,450.0,5,0,1,0,1,1,0,1,1,1,1,0,0,ho-chi-minh,retail-spaces,0,unfurnished
95331741-6202-4c63-9acf-74f6834e7634,78055000000,0,0,500.0,2,1,1,1,1,1,1,1,1,1,1,1,1,ho-chi-minh,retail-spaces,0,unfurnished
5a3fc07c-4736-4c91-a99e-d9dbe726cd85,40531000000,0,0,304.1,1,1,1,1,1,1,1,1,1,1,1,1,1,ho-chi-minh,retail-spaces,0,unfurnished
5385d306-bf18-45b4-9f1d-0e39e559e56f,28000000000,0,0,541.0,8,0,1,1,1,1,0,1,1,0,1,0,1,ho-chi-minh,retail-spaces,0,unfurnished
bf0eaba2-39ae-4df7-9a11-b07a8a344469,52000000000,0,0,560.0,4,1,1,1,1,1,1,1,1,1,1,1,1,ho-chi-minh,retail-spaces,0,unfurnished
ed913711-bc60-4220-872e-4ba60f9ec79f,20000000000,0,0,300.0,4,1,1,0,1,1,1,1,1,1,1,1,1,ho-chi-minh,retail-spaces,0,unfurnished
65acfa79-8cbc-462a-b745-d4abc4f9446f,40200000000,0,0,541.0,5,1,1,1,1,1,1,1,1,1,1,1,1,ho-chi-minh,retail-spaces,0,unfurnished
57fe4dbd-6a46-4b5c-b06d-9ece34d1fe82,36500000000,0,0,542.0,5,1,1,1,1,1,1,1,1,1,1,1,1,ho-chi-minh,retail-spaces,0,unfurnished
2b5f7b45-aedd-449b-8443-0e075c9026fd,15000000000,0,0,355.0,4,1,1,0,1,1,1,1,1,1,1,1,1,ho-chi-minh,retail-spaces,0,unfurnished
b0f0103b-f051-4d5c-9aa7-6ba765c30134,7200000000,0,0,65.0,0,1,1,0,1,1,1,1,1,1,1,1,1,ho-chi-minh,retail-spaces,0,unfurnished
01a06e68-bcbd-4ac9-9f43-bc2aad325946,25500000000,0,0,156.0,0,1,1,0,0,1,1,1,1,1,1,0,1,ho-chi-minh,retail-spaces,0,unfurnished
9a2b5c77-b7a3-4d17-b24d-7b5d4520ce80,25000000000,0,0,170.4,0,1,1,1,1,1,1,1,1,1,1,1,1,ho-chi-minh,retail-spaces,0,unfurnished
e71438c7-74ac-4217-a50e-8a7272c9449c,80560000000,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,1,ho-chi-minh,retail-spaces,0,unfurnished
a53f8682-7b31-4da8-aeed-128c3b175f56,49800000000,0,0,0,3,1,1,0,1,1,1,1,1,1,1,1,1,ho-chi-minh,retail-spaces,0,unfurnished
76649995-8139-4830-991f-a65c82380fe2,15000000000,0,0,0,5,1,1,1,1,1,1,1,1,1,1,1,1,ho-chi-minh,retail-spaces,0,unfurnished
7500c7cb-0976-40a5-86be-53009b52019b,2000000000,1,1,36.0,8,1,1,1,1,1,1,1,1,1,1,0,1,kien-giang,retail-spaces,0,fully
7902b89a-89de-4d3f-b85c-4212cfcf4953,12000000000,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,kien-giang,retail-spaces,0,partly
7e164456-9c3c-4d92-aab1-b2fb1a451ef3,15000000000,4,6,273.0,3,1,1,1,1,1,1,1,1,1,1,1,1,kien-giang,retail-spaces,0,unfurnished
15fa0f35-075e-471d-9778-e7309bf35a55,30000000000,0,0,838.0,8,1,0,0,0,0,0,1,1,1,0,0,1,kien-giang,retail-spaces,0,unfurnished
518c3ca1-8eca-4461-b0f1-17578d4dc819,50000000000,0,0,3000.0,0,0,0,0,0,0,0,1,0,1,0,0,0,long-an,retail-spaces,0,unfurnished
daf5813c-00c5-48b1-834e-214eac3226d7,35000000000,0,0,1800.0,0,0,0,0,0,0,0,1,0,1,0,0,0,long-an,retail-spaces,0,unfurnished
8023976,45100000000,2,3,308500.0,3,1,1,1,1,1,1,1,1,1,1,1,1,quang-nam,retail-spaces,0,fully
HAECO,260000000000,74,74,4000.0,3,1,1,0,1,1,0,1,1,1,1,0,0,quang-nam,retail-spaces,0,fully
c01f81c7-50db-4e6a-90ef-be5181802cac,2000000000,0,0,120.0,0,1,1,1,1,1,1,1,1,1,1,1,1,quang-ngai,retail-spaces,0,fully
dcea80fe-9a22-48b9-9bed-56b82e4bd932,161000000000,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,tien-giang,retail-spaces,0,unfurnished
27548aa4-c3b1-46df-a636-aa32c7075c4b,30000000000,0,0,2100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,bac-ninh,retail-spaces,0,
9b195e1e-ef38-42e8-a429-1d98be288dbb,17000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bac-ninh,retail-spaces,0,
d5bb3710-da59-40a6-bcba-cb2db70d6c61,650000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,binh-duong,retail-spaces,0,
ed37a762-8d7b-4375-9813-07ef88eec2d7,18298000000,3,3,450.0,4,1,1,1,0,1,0,0,0,1,1,0,1,binh-dinh,retail-spaces,0,
0700a329-4121-46ad-b23b-d31c162621f3,1645000000,2,2,65.0,16,1,1,1,1,1,1,1,1,1,1,1,1,binh-dinh,retail-spaces,0,
CS01,80000000000,30,32,2000.0,3,1,1,1,0,1,0,1,0,1,0,0,1,binh-dinh,retail-spaces,0,
df3d53ce-6664-4846-bc44-b3e8b9c522f5,1700000000,0,0,120.0,0,1,1,0,1,1,1,1,1,1,1,1,1,dong-nai,retail-spaces,0,
2f4f2148-c11a-4b06-94d2-9193efb43fcd,12475000000,5,6,363.0,5,1,1,1,1,1,1,1,1,1,1,1,1,dong-nai,retail-spaces,0,
bc799291-5a49-492b-9c29-1bc23e67ebc8,11000000000,0,0,117.0,0,1,1,1,1,1,1,1,1,1,1,1,1,dong-nai,retail-spaces,0,
c1683b51-b7aa-49df-83e8-70384a2ed6af,11000000000,0,0,117.0,0,1,1,1,1,1,1,1,1,1,1,1,1,dong-nai,retail-spaces,0,
5bf4a25a-0336-464f-91f5-4e4a7647ead8,11000000000,0,0,117.0,0,1,1,1,1,1,1,1,1,1,1,1,1,dong-nai,retail-spaces,0,
609dc304-35d9-4b5e-8beb-3efd57a1ddbb,11000000000,0,0,117.0,0,1,1,1,1,1,1,1,1,1,1,1,1,dong-nai,retail-spaces,0,
70f932eb-cab4-4e00-a82b-ef89c16081a8,11000000000,0,0,117.0,0,1,1,1,1,1,1,1,1,1,1,1,1,dong-nai,retail-spaces,0,
69889b4a-7b76-4e5b-9ade-2bf110751181,11000000000,0,0,117.0,0,1,1,1,1,1,1,1,1,1,1,1,1,dong-nai,retail-spaces,0,
956d327a-ebee-4ddc-9083-3ac99355f721,11000000000,0,0,117.0,0,1,1,1,1,1,1,1,1,1,1,1,1,dong-nai,retail-spaces,0,
8d10b95d-1539-4b31-b4aa-15d0561c1028,12475000000,0,0,363.0,5.5,1,1,1,1,1,1,1,1,1,1,1,1,dong-nai,retail-spaces,0,
41f577e9-c719-4e1a-a2d4-96ed5b188212,3200000000,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,dong-nai,retail-spaces,0,
b8dfd2cf-72fb-4a5c-8352-bc2e41ed6ad1,10000000000,5,4,0,4,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,retail-spaces,0,
a88fb8ad-dc4c-405e-bf9b-1dcd583d9627,15000000000,0,0,500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,ha-noi,retail-spaces,0,
18f24a63-b18c-40a0-af3a-7accdf2b9ed8,24500000000,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,retail-spaces,0,
3db6b7bd-a781-482a-b51f-9e40d0067f0f,8000000000,0,0,153.0,0,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,retail-spaces,0,
c8a19184-5679-4283-a7ff-98cdc2886f2f,8000000000,0,0,153.0,0,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,retail-spaces,0,
85196e0c-52c0-4c41-b618-1ffa068125ee,8000000000,0,0,153.0,0,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,retail-spaces,0,
24660fdc-cef8-45e4-9a31-69b011a9bb21,8000000000,0,0,153.0,0,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,retail-spaces,0,
100cef3c-2b96-4e46-9a5b-fcd48241f854,8000000000,0,0,153.0,0,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,retail-spaces,0,
6ee96cc6-f942-4da4-ad36-76bb2515a0e9,8000000000,0,0,153.0,0,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,retail-spaces,0,
f1a12ca3-0a69-4f7a-88a2-a3d3e60c6986,8000000000,0,0,153.0,0,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,retail-spaces,0,
393f8e80-d131-4581-ba07-72511fd9ccaa,8000000000,0,0,153.0,0,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,retail-spaces,0,
2238248c-b6bf-42b9-b8c2-359e01cd1daa,8000000000,0,0,153.0,0,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,retail-spaces,0,
3657ebba-004d-45f1-8d71-66d97f5a7018,8000000000,0,0,153.0,0,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,retail-spaces,0,
e7bf5f37-f09f-41e6-9e49-18fd98f24906,8000000000,0,0,153.0,0,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,retail-spaces,0,
1a9625e1-4f73-48d1-bc6f-9ef9f47aaf8e,8000000000,0,0,153.0,0,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,retail-spaces,0,
bef9d91f-c1a0-473d-af77-cd281dac1a42,8000000000,0,0,153.0,0,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,retail-spaces,0,
6c6b7a54-eb12-4f66-85e3-9131868a769a,27032000000,0,0,169.0,0,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,retail-spaces,0,
bc48aa74-9d21-42a6-87cc-701477d9e1cb,40531000000,0,0,304.1,0,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,retail-spaces,0,
998397a2-5ce8-43cb-9881-f017c0f66fb2,27032000000,0,0,169.0,0,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,retail-spaces,0,
faf2b8c7-2a71-4240-9b65-b1ff8ebb34b3,27032000000,0,0,169.0,0,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,retail-spaces,0,
9df90a46-3f15-48d3-b009-010754de584d,27032000000,0,0,169.0,0,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,retail-spaces,0,
91faa138-57eb-4249-a3a2-5ddc5cf5b481,40531000000,0,0,304.0,0,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,retail-spaces,0,
b6c1d549-a3e4-4635-8da6-f274b08b947f,27032000000,0,0,169.0,0,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,retail-spaces,0,
d0214c94-2d9f-4ead-833b-73243cce9302,27032000000,0,0,169.0,0,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,retail-spaces,0,
c1d950e4-bf26-45d5-a4b0-d7b76cc9c5a4,27032000000,0,0,169.0,0,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,retail-spaces,0,
03304ff7-36b3-4651-852d-57264edc3654,40531000000,0,0,304.1,1,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,retail-spaces,0,
b255a1c8-9f3e-42e6-88b8-ccca1155a7f5,8500000000,0,0,70.0,0,1,0,1,0,0,0,1,1,1,1,0,1,ha-noi,retail-spaces,0,
3871bc12-ce2c-4e9b-9b2a-0e5b61dfe662,3000000000,0,0,46.0,0,0,0,0,0,0,0,0,0,0,0,0,0,ha-noi,retail-spaces,0,
e15c170e-408e-4bbd-b6ad-3b3ba80b422e,27032000000,0,0,169.0,0,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,retail-spaces,0,
29646f0f-2596-4033-b6eb-e8400c6f8ae9,40531000000,0,0,304.1,0,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,retail-spaces,0,
dc3b1e95-760d-4dea-b6e1-237f16beaaba,27032000000,0,0,169.0,0,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,retail-spaces,0,
822a1207-83b7-4cce-8224-92c578590103,40531000000,0,0,304.1,0,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,retail-spaces,0,
876e4c7f-dcad-45cc-ba33-f0606b3c3ee4,27032000000,0,0,169.0,0,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,retail-spaces,0,
da5fe1e5-e477-4f05-9ef3-351cb8b55006,27032000000,0,0,169.0,0,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,retail-spaces,0,
830e004c-f94e-4052-befe-7449ce2ba753,27032000000,0,0,169.0,0,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,retail-spaces,0,
b9e65c3e-b7b2-4585-adfe-c2f7a35f9847,40531000000,0,0,304.1,0,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,retail-spaces,0,
ca423750-7f10-4772-b9b0-379c9664ab26,27032000000,0,0,169.0,0,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,retail-spaces,0,
a70bdbe0-8bc7-4b5c-b502-93f97dddca3d,40531000000,0,0,304.1,0,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,retail-spaces,0,
298918a2-2e45-49ef-896e-2bd209327bb2,27032000000,0,0,169.0,0,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,retail-spaces,0,
78f45b65-4dba-4d70-9755-3e2dd2ff93e3,27032000000,0,0,169.0,0,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,retail-spaces,0,
e5b0a19c-af90-494f-96ec-126065520c17,27032000000,0,0,169.0,0,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,retail-spaces,0,
d38ed579-6e6c-40f2-a04a-36ed6ba06634,27032000000,0,0,169.0,0,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,retail-spaces,0,
c7a23a0f-1a03-4030-b6ed-eab2f01092af,40531000000,0,0,304.1,0,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,retail-spaces,0,
8f719fcf-060b-40c4-936b-7bef021909b6,27032000000,0,0,169.0,0,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,retail-spaces,0,
12ee03f5-d858-473c-ab50-309ed6978da9,40531000000,0,0,304.1,0,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,retail-spaces,0,
0086d221-5be8-44f8-80e8-539083e89679,27032000000,0,0,169.0,0,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,retail-spaces,0,
2be2fd2b-2549-477b-830a-39b5c2005ad9,40531000000,0,0,304.1,0,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,retail-spaces,0,
1c3269d9-d0fe-4beb-86f3-5b906c520113,27032000000,0,0,169.0,0,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,retail-spaces,0,
0abc5a6e-6fd2-45da-9105-7b500eef26da,40531000000,0,0,304.1,0,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,retail-spaces,0,
02688998-b2e1-4812-8cf3-a718fb011a9a,40531000000,0,0,304.1,0,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,retail-spaces,0,
78dad449-0e65-4bf5-ba3c-f501104310bd,40531000000,0,0,304.1,0,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,retail-spaces,0,
7681fff9-b1f6-4f14-896a-a5b370d08a8a,27032000000,0,0,169.0,0,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,retail-spaces,0,
75e34afe-0589-4984-9a2b-9a42fb4b2335,40531000000,0,0,304.1,0,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,retail-spaces,0,
f04f15ec-e17f-4860-a4d7-72c8c00e270a,27032000000,0,0,169.0,0,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,retail-spaces,0,
e1180ea3-9030-4f7a-8366-b1298ab2556f,40531000000,0,0,304.1,0,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,retail-spaces,0,
562776d0-3ae9-4a1e-8522-1143455bec74,40531000000,0,0,304.1,0,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,retail-spaces,0,
398909ce-86b7-4552-b190-9a399464aaea,27032000000,0,0,169.0,0,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,retail-spaces,0,
9f65e47f-8139-4d8f-8877-da0fa72f56ed,40531000000,0,0,304.1,0,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,retail-spaces,0,
cafff09b-3e61-43ab-af5a-0da8213405fe,27032000000,0,0,169.0,0,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,retail-spaces,0,
1a6aa151-4124-4af7-8ad6-718fb225f2f5,27032000000,0,0,169.0,0,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,retail-spaces,0,
8c119805-fa68-488f-8073-73c25874fc7d,27032000000,0,0,169.0,1,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,retail-spaces,0,
21346280-12a7-48c2-a3b1-1af333877924,27032000000,0,0,169.0,0,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,retail-spaces,0,
e8c28435-59a3-470f-8a4c-7c414fa74754,27032000000,0,0,169.0,0,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,retail-spaces,0,
62241241-7da1-48bc-981d-640c95c860ec,27032000000,0,0,169.0,0,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,retail-spaces,0,
4eeb5963-7bc8-4736-9f86-d73cd6c808a3,27032000000,0,0,169.0,0,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,retail-spaces,0,
d0756a85-3083-449c-b268-2986b54ee667,27032000000,0,0,169.0,0,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,retail-spaces,0,
210e28d4-26f0-4296-8921-1bffde875f67,27032000000,0,0,169.0,0,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,retail-spaces,0,
092c3c9f-6faf-43da-b4a2-7bf04c9f7c3e,27032000000,0,0,169.0,0,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,retail-spaces,0,
5e6b8b0c-1a47-4ec9-88cf-df2398a2362a,40531000000,0,0,304.1,0,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,retail-spaces,0,
a903227f-4676-4ad5-8d5d-5bc81e87da8a,40531000000,0,0,304.1,0,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,retail-spaces,0,
8c9ebe5d-b553-40be-82de-32634ff3c42a,27032000000,0,0,169.0,0,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,retail-spaces,0,
1976fb21-605e-420f-b79c-1d54a71b7133,27032000000,0,0,169.0,0,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,retail-spaces,0,
0da61e1e-1ed7-4e62-9c29-3fac7ff5417e,40531000000,0,0,304.1,0,1,1,1,0,1,1,1,1,1,1,1,1,ha-noi,retail-spaces,0,
1d61038a-190e-482b-9dc9-47a272577360,40531000000,0,0,304.1,0,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,retail-spaces,0,
04cf917f-22d6-4e84-bb14-45aa16b03ea8,27032000000,0,0,169.0,0,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,retail-spaces,0,
703da1ee-5ae5-4ef1-af3d-2aef54c47b7d,40531000000,0,0,304.1,0,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,retail-spaces,0,
c0bc7d94-f4af-41d8-ab9d-cbd8d71cc8e7,40531000000,0,0,304.1,0,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,retail-spaces,0,
3240b3a9-3738-476a-83bb-672931265357,27000000000,0,0,169.0,0,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,retail-spaces,0,
